airline,airline_id,source_airport,source_airport_id,dest_airport,dest_airport_id,codeshare,stops,equipment,source_country,dest_country
WF,5439.0,ANX,631.0,EVE,641.0,,0,DH3 DH1,Norway,Norway
WF,5439.0,ANX,631.0,TOS,663.0,,0,DH1 DH3 DH2,Norway,Norway
WF,5439.0,BGO,636.0,ABZ,532.0,,0,DH4 DH3,Norway,United Kingdom
WF,5439.0,BGO,636.0,AES,630.0,,0,DH3 DH4,Norway,Norway
WF,5439.0,BGO,636.0,BNN,634.0,,0,DH3 DH1,Norway,Norway
WF,5439.0,BGO,636.0,BOO,635.0,,0,DH4,Norway,Norway
WF,5439.0,BGO,636.0,FDE,4389.0,,0,DH1,Norway,
WF,5439.0,BGO,636.0,FRO,643.0,,0,DH3 DH1,Norway,Norway
WF,5439.0,BGO,636.0,HAU,645.0,,0,DH4 DH3,Norway,Norway
WF,5439.0,BGO,636.0,HOV,4345.0,,0,DH1,Norway,Norway
WF,5439.0,BGO,636.0,KRS,638.0,,0,DH4 DH3,Norway,Norway
WF,5439.0,BGO,636.0,KSU,647.0,,0,DH4 DH3,Norway,Norway
WF,5439.0,BGO,636.0,MOL,651.0,,0,DH3 DH4,Norway,Norway
WF,5439.0,BGO,636.0,SKE,659.0,,0,DH3 DH1,Norway,Norway
WF,5439.0,BGO,636.0,SOG,5586.0,,0,DH1,Norway,Norway
WF,5439.0,BGO,636.0,SVG,666.0,,0,DH4,Norway,Norway
WF,5439.0,BGO,636.0,TOS,663.0,,0,DH4,Norway,Norway
WF,5439.0,BGO,636.0,TRF,664.0,,0,DH4 DH3,Norway,Norway
WF,5439.0,BJF,637.0,BVG,4350.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,BJF,637.0,HFT,4325.0,,0,DH2,Norway,Norway
WF,5439.0,BJF,637.0,MEH,4327.0,,0,DH2,Norway,Norway
WF,5439.0,BJF,637.0,VAW,5589.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,BJF,637.0,VDS,4328.0,,0,DH2,Norway,Norway
WF,5439.0,BNN,634.0,BGO,636.0,,0,DH1,Norway,Norway
WF,5439.0,BNN,634.0,MQN,5582.0,,0,DH1,Norway,Norway
WF,5439.0,BNN,634.0,OSL,644.0,,0,DH3 DH1,Norway,Norway
WF,5439.0,BNN,634.0,SSJ,662.0,,0,DH1,Norway,Norway
WF,5439.0,BNN,634.0,TRD,665.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,BOO,635.0,ANX,631.0,,0,DH1 DH3,Norway,Norway
WF,5439.0,BOO,635.0,BGO,636.0,,0,DH4,Norway,Norway
WF,5439.0,BOO,635.0,BNN,634.0,,0,DH1,Norway,Norway
WF,5439.0,BOO,635.0,EVE,641.0,,0,DH3 DH1,Norway,Norway
WF,5439.0,BOO,635.0,LKN,5580.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,BOO,635.0,MJF,652.0,,0,DH1,Norway,Norway
WF,5439.0,BOO,635.0,MQN,5582.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,BOO,635.0,NVK,4349.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,BOO,635.0,RET,5584.0,,0,DH1,Norway,Norway
WF,5439.0,BOO,635.0,SKN,4252.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,BOO,635.0,SSJ,662.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,BOO,635.0,SVJ,5587.0,,0,DH1,Norway,Norway
WF,5439.0,BOO,635.0,TOS,663.0,,0,DH4,Norway,Norway
WF,5439.0,BOO,635.0,TRD,665.0,,0,DH3,Norway,Norway
WF,5439.0,BVG,4350.0,BJF,637.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,BVG,4350.0,HFT,4325.0,,0,DH1,Norway,Norway
WF,5439.0,BVG,4350.0,MEH,4327.0,,0,DH2,Norway,Norway
WF,5439.0,BVG,4350.0,VDS,4328.0,,0,DH1,Norway,Norway
WF,5439.0,CPH,609.0,HAU,645.0,,0,DH4,Denmark,Norway
WF,5439.0,CPH,609.0,KRS,638.0,,0,DH4,Denmark,Norway
WF,5439.0,CPH,609.0,MOL,651.0,,0,DH4,Denmark,Norway
WF,5439.0,CPH,609.0,TRF,664.0,,0,DH4,Denmark,Norway
WF,5439.0,EVE,641.0,ANX,631.0,,0,DH3 DH1,Norway,Norway
WF,5439.0,EVE,641.0,BOO,635.0,,0,DH3 DH1,Norway,Norway
WF,5439.0,EVE,641.0,TOS,663.0,,0,DH3 DH1 DH2,Norway,Norway
WF,5439.0,EVE,641.0,TRD,665.0,,0,DH3,Norway,Norway
WF,5439.0,FDE,4389.0,BGO,636.0,,0,DH1,,Norway
WF,5439.0,FDE,4389.0,OSL,644.0,,0,DH1,,Norway
WF,5439.0,FRO,643.0,BGO,636.0,,0,DH3 DH1,Norway,Norway
WF,5439.0,FRO,643.0,FDE,4389.0,,0,DH1,Norway,
WF,5439.0,FRO,643.0,HOV,4345.0,,0,DH1,Norway,Norway
WF,5439.0,FRO,643.0,KSU,647.0,,0,DH3,Norway,Norway
WF,5439.0,FRO,643.0,OSL,644.0,,0,DH1 DH3,Norway,Norway
WF,5439.0,GOT,687.0,OSL,644.0,,0,DH3,Sweden,Norway
WF,5439.0,HAA,646.0,HFT,4325.0,,0,DH2,Norway,Norway
WF,5439.0,HAA,646.0,TOS,663.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,HAU,645.0,BGO,636.0,,0,DH4 DH3,Norway,Norway
WF,5439.0,HAU,645.0,CPH,609.0,,0,DH4,Norway,Denmark
WF,5439.0,HFT,4325.0,ALF,632.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,HFT,4325.0,BVG,4350.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,HFT,4325.0,HAA,646.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,HFT,4325.0,HVG,4326.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,HFT,4325.0,MEH,4327.0,,0,DH1,Norway,Norway
WF,5439.0,HFT,4325.0,SOJ,5588.0,,0,DH2,Norway,Norway
WF,5439.0,HFT,4325.0,TOS,663.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,HOV,4345.0,BGO,636.0,,0,DH1,Norway,Norway
WF,5439.0,HOV,4345.0,FRO,643.0,,0,DH1,Norway,Norway
WF,5439.0,HOV,4345.0,OSL,644.0,,0,DH1,Norway,Norway
WF,5439.0,HOV,4345.0,SOG,5586.0,,0,DH1,Norway,Norway
WF,5439.0,HVG,4326.0,BVG,4350.0,,0,DH2,Norway,Norway
WF,5439.0,HVG,4326.0,HFT,4325.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,HVG,4326.0,MEH,4327.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,KKN,649.0,ALF,632.0,,0,DH2,Norway,Norway
WF,5439.0,KKN,649.0,LKL,653.0,,0,DH2,Norway,Norway
WF,5439.0,KKN,649.0,TOS,663.0,,0,DH4 DH2 DH3 DH1,Norway,Norway
WF,5439.0,KKN,649.0,VAW,5589.0,,0,DH2,Norway,Norway
WF,5439.0,KKN,649.0,VDS,4328.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,KRS,638.0,BGO,636.0,,0,DH4 DH3,Norway,Norway
WF,5439.0,KRS,638.0,CPH,609.0,,0,DH4,Norway,Denmark
WF,5439.0,KRS,638.0,SVG,666.0,,0,DH3,Norway,Norway
WF,5439.0,KRS,638.0,TRD,665.0,,0,DH4 DH3,Norway,Norway
WF,5439.0,KSU,647.0,BGO,636.0,,0,DH3 DH4,Norway,Norway
WF,5439.0,KSU,647.0,MOL,651.0,,0,DH3,Norway,Norway
WF,5439.0,KSU,647.0,SVG,666.0,,0,DH3,Norway,Norway
WF,5439.0,KSU,647.0,TRD,665.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,LKL,653.0,TOS,663.0,,0,DH2 DH3 DH1,Norway,Norway
WF,5439.0,LKN,5580.0,BOO,635.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,LKN,5580.0,RET,5584.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,LKN,5580.0,SVJ,5587.0,,0,DH1,Norway,Norway
WF,5439.0,MEH,4327.0,ALF,632.0,,0,DH2,Norway,Norway
WF,5439.0,MEH,4327.0,BVG,4350.0,,0,DH1,Norway,Norway
WF,5439.0,MEH,4327.0,HFT,4325.0,,0,DH2,Norway,Norway
WF,5439.0,MEH,4327.0,HVG,4326.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,MEH,4327.0,VDS,4328.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,MJF,652.0,BOO,635.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,MJF,652.0,MQN,5582.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,MJF,652.0,OSY,5581.0,,0,DH1,Norway,Norway
WF,5439.0,MJF,652.0,SSJ,662.0,,0,DH1,Norway,Norway
WF,5439.0,MJF,652.0,TRD,665.0,,0,DH1,Norway,Norway
WF,5439.0,MOL,651.0,BGO,636.0,,0,DH3 DH4,Norway,Norway
WF,5439.0,MOL,651.0,CPH,609.0,,0,DH4,Norway,Denmark
WF,5439.0,MOL,651.0,KSU,647.0,,0,DH3,Norway,Norway
WF,5439.0,MQN,5582.0,BOO,635.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,MQN,5582.0,MJF,652.0,,0,DH1,Norway,Norway
WF,5439.0,MQN,5582.0,RVK,5583.0,,0,DH1,Norway,Norway
WF,5439.0,MQN,5582.0,TRD,665.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,NCL,521.0,SVG,666.0,,0,DH4,United Kingdom,Norway
WF,5439.0,NVK,4349.0,BOO,635.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,OSL,644.0,BNN,634.0,,0,DH1 DH3,Norway,Norway
WF,5439.0,OSL,644.0,FDE,4389.0,,0,DH1,Norway,
WF,5439.0,OSL,644.0,FRO,643.0,,0,DH1 DH3,Norway,Norway
WF,5439.0,OSL,644.0,GOT,687.0,,0,DH3,Norway,Sweden
WF,5439.0,OSL,644.0,HOV,4345.0,,0,DH1,Norway,Norway
WF,5439.0,OSL,644.0,RRS,656.0,,0,DH1,Norway,Norway
WF,5439.0,OSL,644.0,SDN,5585.0,,0,DH1,Norway,Norway
WF,5439.0,OSL,644.0,SOG,5586.0,,0,DH1,Norway,Norway
WF,5439.0,OSL,644.0,SSJ,662.0,,0,DH1,Norway,Norway
WF,5439.0,OSY,5581.0,MJF,652.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,OSY,5581.0,RVK,5583.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,OSY,5581.0,TRD,665.0,,0,DH1,Norway,Norway
WF,5439.0,RET,5584.0,BOO,635.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,RET,5584.0,LKN,5580.0,,0,DH1,Norway,Norway
WF,5439.0,RRS,656.0,OSL,644.0,,0,DH1,Norway,Norway
WF,5439.0,RVK,5583.0,MQN,5582.0,,0,DH1,Norway,Norway
WF,5439.0,RVK,5583.0,OSY,5581.0,,0,DH1,Norway,Norway
WF,5439.0,RVK,5583.0,TRD,665.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,SDN,5585.0,OSL,644.0,,0,DH1,Norway,Norway
WF,5439.0,SDN,5585.0,SOG,5586.0,,0,DH1,Norway,Norway
WF,5439.0,SKE,659.0,BGO,636.0,,0,DH3 DH1,Norway,Norway
WF,5439.0,SKN,4252.0,ANX,631.0,,0,DH1,Norway,Norway
WF,5439.0,SKN,4252.0,BOO,635.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,SKN,4252.0,SVJ,5587.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,SKN,4252.0,TOS,663.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,SOG,5586.0,BGO,636.0,,0,DH1,Norway,Norway
WF,5439.0,SOG,5586.0,HOV,4345.0,,0,DH1,Norway,Norway
WF,5439.0,SOG,5586.0,OSL,644.0,,0,DH1,Norway,Norway
WF,5439.0,SOG,5586.0,SDN,5585.0,,0,DH1,Norway,Norway
WF,5439.0,SOJ,5588.0,HFT,4325.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,SOJ,5588.0,TOS,663.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,SSJ,662.0,BNN,634.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,SSJ,662.0,BOO,635.0,,0,DH1,Norway,Norway
WF,5439.0,SSJ,662.0,OSL,644.0,,0,DH1,Norway,Norway
WF,5439.0,SSJ,662.0,TRD,665.0,,0,DH1,Norway,Norway
WF,5439.0,SVG,666.0,ABZ,532.0,,0,DH4,Norway,United Kingdom
WF,5439.0,SVG,666.0,BGO,636.0,,0,DH4,Norway,Norway
WF,5439.0,SVG,666.0,FRO,643.0,,0,DH3,Norway,Norway
WF,5439.0,SVG,666.0,KRS,638.0,,0,DH3,Norway,Norway
WF,5439.0,SVG,666.0,KSU,647.0,,0,DH3,Norway,Norway
WF,5439.0,SVG,666.0,NCL,521.0,,0,DH4,Norway,United Kingdom
WF,5439.0,SVG,666.0,TRF,664.0,,0,DH4 DH3,Norway,Norway
WF,5439.0,SVJ,5587.0,BOO,635.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,SVJ,5587.0,LKN,5580.0,,0,DH1,Norway,Norway
WF,5439.0,SVJ,5587.0,SKN,4252.0,,0,DH1,Norway,Norway
WF,5439.0,TOS,663.0,ALF,632.0,,0,DH1 DH3 DH2,Norway,Norway
WF,5439.0,TOS,663.0,ANX,631.0,,0,DH1 DH3 DH2,Norway,Norway
WF,5439.0,TOS,663.0,BGO,636.0,,0,DH4,Norway,Norway
WF,5439.0,TOS,663.0,BOO,635.0,,0,DH4,Norway,Norway
WF,5439.0,TOS,663.0,EVE,641.0,,0,DH1 DH3 DH2,Norway,Norway
WF,5439.0,TOS,663.0,HAA,646.0,,0,DH2,Norway,Norway
WF,5439.0,TOS,663.0,HFT,4325.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,TOS,663.0,KKN,649.0,,0,DH4 DH2 DH3 DH1,Norway,Norway
WF,5439.0,TOS,663.0,LKL,653.0,,0,DH2 DH3 DH1,Norway,Norway
WF,5439.0,TOS,663.0,SKN,4252.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,TOS,663.0,SOJ,5588.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,TOS,663.0,TRD,665.0,,0,DH4,Norway,Norway
WF,5439.0,TOS,663.0,VDS,4328.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,TRD,665.0,BNN,634.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,TRD,665.0,BOO,635.0,,0,DH3,Norway,Norway
WF,5439.0,TRD,665.0,EVE,641.0,,0,DH3,Norway,Norway
WF,5439.0,TRD,665.0,KRS,638.0,,0,DH4 DH3,Norway,Norway
WF,5439.0,TRD,665.0,KSU,647.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,TRD,665.0,MJF,652.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,TRD,665.0,MQN,5582.0,,0,DH1,Norway,Norway
WF,5439.0,TRD,665.0,OSY,5581.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,TRD,665.0,RVK,5583.0,,0,DH1,Norway,Norway
WF,5439.0,TRD,665.0,SSJ,662.0,,0,DH1,Norway,Norway
WF,5439.0,TRD,665.0,TOS,663.0,,0,DH4,Norway,Norway
WF,5439.0,TRD,665.0,TRF,664.0,,0,DH4,Norway,Norway
WF,5439.0,TRF,664.0,BGO,636.0,,0,DH4 DH3,Norway,Norway
WF,5439.0,TRF,664.0,CPH,609.0,,0,DH4,Norway,Denmark
WF,5439.0,TRF,664.0,SVG,666.0,,0,DH4 DH3,Norway,Norway
WF,5439.0,TRF,664.0,TRD,665.0,,0,DH4,Norway,Norway
WF,5439.0,VAW,5589.0,BJF,637.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,VAW,5589.0,KKN,649.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,VAW,5589.0,VDS,4328.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,VDS,4328.0,ALF,632.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,VDS,4328.0,BJF,637.0,,0,DH2,Norway,Norway
WF,5439.0,VDS,4328.0,HFT,4325.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,VDS,4328.0,KKN,649.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,VDS,4328.0,MEH,4327.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,VDS,4328.0,TOS,663.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,VDS,4328.0,VAW,5589.0,,0,DH1 DH2,Norway,Norway
WJ,5399.0,YBX,5485.0,YIF,6789.0,,0,DHT BE1,Canada,Canada
WJ,5399.0,YDP,5488.0,YNP,,,0,DHT,Canada,Canada
WJ,5399.0,YDP,5488.0,YYR,188.0,,0,DHT,Canada,Canada
WJ,5399.0,YHO,5502.0,YNP,,,0,DHT,Canada,Canada
WJ,5399.0,YHO,5502.0,YSO,7252.0,,0,DHT,Canada,Canada
WJ,5399.0,YHR,5503.0,YIF,6789.0,,0,BE1,Canada,Canada
WJ,5399.0,YHR,5503.0,YNA,94.0,,0,BE1,Canada,Canada
WJ,5399.0,YHR,5503.0,ZGS,,,0,DHT BE1,Canada,Canada
WJ,5399.0,YHR,5503.0,ZTB,5473.0,,0,DHT,Canada,Canada
WJ,5399.0,YIF,6789.0,YBX,5485.0,,0,BE1 DHT,Canada,Canada
WJ,5399.0,YIF,6789.0,YHR,5503.0,,0,BE1,Canada,Canada
WJ,5399.0,YIF,6789.0,ZLT,5474.0,,0,DHT,Canada,Canada
WJ,5399.0,YMN,5492.0,YRG,5461.0,,0,DHT,Canada,Canada
WJ,5399.0,YMN,5492.0,YSO,7252.0,,0,DHT,Canada,Canada
WJ,5399.0,YNA,94.0,YHR,5503.0,,0,BE1,Canada,Canada
WJ,5399.0,YNA,94.0,YZV,202.0,,0,BE1,Canada,Canada
WJ,5399.0,YNA,94.0,ZGS,,,0,DHT,Canada,Canada
WJ,5399.0,YNA,94.0,ZKG,8217.0,,0,DHT,Canada,Canada
WJ,5399.0,YNP,,YDP,5488.0,,0,DHT,Canada,Canada
WJ,5399.0,YNP,,YHO,5502.0,,0,DHT,Canada,Canada
WJ,5399.0,YRG,5461.0,YMN,5492.0,,0,DHT,Canada,Canada
WJ,5399.0,YRG,5461.0,YYR,188.0,,0,DHT,Canada,Canada
WJ,5399.0,YSO,7252.0,YHO,5502.0,,0,DHT,Canada,Canada
WJ,5399.0,YSO,7252.0,YMN,5492.0,,0,DHT,Canada,Canada
WJ,5399.0,YYR,188.0,YDP,5488.0,,0,DHT,Canada,Canada
WJ,5399.0,YYR,188.0,YRG,5461.0,,0,DHT,Canada,Canada
WJ,5399.0,YZV,202.0,YNA,94.0,,0,BE1,Canada,Canada
WJ,5399.0,YZV,202.0,ZGS,,,0,BE1,Canada,Canada
WJ,5399.0,ZGS,,YHR,5503.0,,0,DHT BE1,Canada,Canada
WJ,5399.0,ZGS,,YNA,94.0,,0,DHT,Canada,Canada
WJ,5399.0,ZGS,,YZV,202.0,,0,BE1,Canada,Canada
WJ,5399.0,ZGS,,ZKG,8217.0,,0,DHT,Canada,Canada
WJ,5399.0,ZKG,8217.0,YNA,94.0,,0,DHT,Canada,Canada
WJ,5399.0,ZKG,8217.0,ZGS,,,0,DHT,Canada,Canada
WJ,5399.0,ZLT,5474.0,YIF,6789.0,,0,DHT,Canada,Canada
WJ,5399.0,ZLT,5474.0,ZTB,5473.0,,0,DHT,Canada,Canada
WJ,5399.0,ZTB,5473.0,YHR,5503.0,,0,DHT,Canada,Canada
WJ,5399.0,ZTB,5473.0,ZLT,5474.0,,0,DHT,Canada,Canada
WM,16149.0,AXA,2900.0,SXM,2899.0,,0,DHT,Anguilla,Netherlands Antilles
WM,16149.0,CUR,2897.0,SDQ,1762.0,,0,AT4,Netherlands Antilles,Dominican Republic
WM,16149.0,DOM,2877.0,PTP,2881.0,,0,AT4,Dominica,Guadeloupe
WM,16149.0,DOM,2877.0,SXM,2899.0,,0,AT4,Dominica,Netherlands Antilles
WM,16149.0,EIS,2903.0,SXM,2899.0,,0,DHT,British Virgin Islands,Netherlands Antilles
WM,16149.0,EUX,2898.0,SXM,2899.0,,0,DHT,Netherlands Antilles,Netherlands Antilles
WM,16149.0,NEV,6079.0,SKB,2891.0,,0,DHT,Saint Kitts and Nevis,Saint Kitts and Nevis
WM,16149.0,NEV,6079.0,SXM,2899.0,,0,DHT,Saint Kitts and Nevis,Netherlands Antilles
WM,16149.0,PTP,2881.0,DOM,2877.0,,0,AT4,Guadeloupe,Dominica
WM,16149.0,SAB,4249.0,SXM,2899.0,,0,DHT,Netherlands Antilles,Netherlands Antilles
WM,16149.0,SBH,6460.0,SAB,4249.0,,0,DHT,France,Netherlands Antilles
WM,16149.0,SBH,6460.0,SXM,2899.0,,0,DHT,France,Netherlands Antilles
WM,16149.0,SDQ,1762.0,CUR,2897.0,,0,AT4,Dominican Republic,Netherlands Antilles
WM,16149.0,SDQ,1762.0,SXM,2899.0,,0,AT4,Dominican Republic,Netherlands Antilles
WM,16149.0,SKB,2891.0,NEV,6079.0,,0,DHT,Saint Kitts and Nevis,Saint Kitts and Nevis
WM,16149.0,SKB,2891.0,SXM,2899.0,,0,DHT,Saint Kitts and Nevis,Netherlands Antilles
WM,16149.0,SXM,2899.0,AXA,2900.0,,0,DHT,Netherlands Antilles,Anguilla
WM,16149.0,SXM,2899.0,DOM,2877.0,,0,AT4,Netherlands Antilles,Dominica
WM,16149.0,SXM,2899.0,EIS,2903.0,,0,DHT,Netherlands Antilles,British Virgin Islands
WM,16149.0,SXM,2899.0,EUX,2898.0,,0,DHT,Netherlands Antilles,Netherlands Antilles
WM,16149.0,SXM,2899.0,NEV,6079.0,,0,DHT,Netherlands Antilles,Saint Kitts and Nevis
WM,16149.0,SXM,2899.0,SAB,4249.0,,0,DHT,Netherlands Antilles,Netherlands Antilles
WM,16149.0,SXM,2899.0,SBH,6460.0,,0,DHT,Netherlands Antilles,France
WM,16149.0,SXM,2899.0,SDQ,1762.0,,0,AT4,Netherlands Antilles,Dominican Republic
WM,16149.0,SXM,2899.0,SKB,2891.0,,0,DHT,Netherlands Antilles,Saint Kitts and Nevis
WN,4547.0,ABQ,4019.0,BWI,3849.0,,0,73W,United States,United States
WN,4547.0,ABQ,4019.0,DAL,3502.0,,0,73W 73C 733 735,United States,United States
WN,4547.0,ABQ,4019.0,DEN,3751.0,,0,73W 73C,United States,United States
WN,4547.0,ABQ,4019.0,HOU,3566.0,,0,73W 735 73C,United States,United States
WN,4547.0,ABQ,4019.0,LAS,3877.0,,0,73C 73W 733,United States,United States
WN,4547.0,ABQ,4019.0,LAX,3484.0,,0,73C 73W,United States,United States
WN,4547.0,ABQ,4019.0,MCI,3458.0,,0,73W 73C,United States,United States
WN,4547.0,ABQ,4019.0,MDW,3747.0,,0,73W,United States,United States
WN,4547.0,ABQ,4019.0,OAK,3453.0,,0,73W 733 73C,United States,United States
WN,4547.0,ABQ,4019.0,PDX,3720.0,,0,73W,United States,United States
WN,4547.0,ABQ,4019.0,PHX,3462.0,,0,73W 733 73C,United States,United States
WN,4547.0,ABQ,4019.0,SAN,3731.0,,0,73C 733 73W,United States,United States
WN,4547.0,ABQ,4019.0,SEA,3577.0,,0,73W,United States,United States
WN,4547.0,ALB,3864.0,BWI,3849.0,,0,73W,United States,United States
WN,4547.0,ALB,3864.0,FLL,3533.0,,0,73W,United States,United States
WN,4547.0,ALB,3864.0,LAS,3877.0,,0,73W,United States,United States
WN,4547.0,ALB,3864.0,MCO,3878.0,,0,73W,United States,United States
WN,4547.0,ALB,3864.0,MDW,3747.0,,0,73W 73H,United States,United States
WN,4547.0,ALB,3864.0,TPA,3646.0,,0,73W,United States,United States
WN,4547.0,AMA,3840.0,DAL,3502.0,,0,735 733 73W 73C,United States,United States
WN,4547.0,AMA,3840.0,DEN,3751.0,,0,735 73W,United States,United States
WN,4547.0,AMA,3840.0,LAS,3877.0,,0,735 733,United States,United States
WN,4547.0,ATL,3682.0,AUA,2895.0,Y,0,73G,United States,Aruba
WN,4547.0,ATL,3682.0,AUS,3673.0,,0,733 73W,United States,United States
WN,4547.0,ATL,3682.0,BDL,3825.0,Y,0,717,United States,United States
WN,4547.0,ATL,3682.0,BOS,3448.0,,0,73W,United States,United States
WN,4547.0,ATL,3682.0,BWI,3849.0,,0,73W 73C,United States,United States
WN,4547.0,ATL,3682.0,CAK,4112.0,,0,73W 73C,United States,United States
WN,4547.0,ATL,3682.0,CHS,3806.0,,0,,United States,United States
WN,4547.0,ATL,3682.0,CMH,3759.0,Y,0,717,United States,United States
WN,4547.0,ATL,3682.0,CUN,1852.0,Y,0,73G,United States,Mexico
WN,4547.0,ATL,3682.0,DAY,3627.0,Y,0,717,United States,United States
WN,4547.0,ATL,3682.0,DCA,3520.0,,0,73W,United States,United States
WN,4547.0,ATL,3682.0,DEN,3751.0,,0,73W,United States,United States
WN,4547.0,ATL,3682.0,DTW,3645.0,Y,0,717 73G,United States,United States
WN,4547.0,ATL,3682.0,FLL,3533.0,,0, 73W 733 73C,United States,United States
WN,4547.0,ATL,3682.0,HOU,3566.0,,0,73C 73W 733,United States,United States
WN,4547.0,ATL,3682.0,IND,3585.0,Y,0,717,United States,United States
WN,4547.0,ATL,3682.0,JAX,3712.0,,0,73C,United States,United States
WN,4547.0,ATL,3682.0,LAS,3877.0,,0,73W,United States,United States
WN,4547.0,ATL,3682.0,LAX,3484.0,,0,73W,United States,United States
WN,4547.0,ATL,3682.0,LGA,3697.0,,0,73W ,United States,United States
WN,4547.0,ATL,3682.0,MBJ,1780.0,Y,0,73G,United States,Jamaica
WN,4547.0,ATL,3682.0,MCI,3458.0,,0,733 73W,United States,United States
WN,4547.0,ATL,3682.0,MCO,3878.0,,0,73W 733 73C,United States,United States
WN,4547.0,ATL,3682.0,MDW,3747.0,,0,73W,United States,United States
WN,4547.0,ATL,3682.0,MKE,3717.0,Y,0,717 73G,United States,United States
WN,4547.0,ATL,3682.0,MSP,3858.0,Y,0,717,United States,United States
WN,4547.0,ATL,3682.0,MSY,3861.0,,0,73W,United States,United States
WN,4547.0,ATL,3682.0,NAS,1953.0,Y,0,73G,United States,Bahamas
WN,4547.0,ATL,3682.0,OKC,3863.0,Y,0,717,United States,United States
WN,4547.0,ATL,3682.0,ORF,3611.0,Y,0,717,United States,United States
WN,4547.0,ATL,3682.0,PBI,3722.0,,0,733 73W,United States,United States
WN,4547.0,ATL,3682.0,PHL,3752.0,,0,733 73W,United States,United States
WN,4547.0,ATL,3682.0,PHX,3462.0,,0,73W,United States,United States
WN,4547.0,ATL,3682.0,PIT,3570.0,Y,0,717 73G,United States,United States
WN,4547.0,ATL,3682.0,PUJ,1760.0,Y,0,73G,United States,Dominican Republic
WN,4547.0,ATL,3682.0,RDU,3626.0,Y,0,717,United States,United States
WN,4547.0,ATL,3682.0,RIC,3608.0,Y,0,717,United States,United States
WN,4547.0,ATL,3682.0,RSW,3793.0,,0,73C,United States,United States
WN,4547.0,ATL,3682.0,SAN,3731.0,,0,73W,United States,United States
WN,4547.0,ATL,3682.0,SAT,3621.0,,0,73W,United States,United States
WN,4547.0,ATL,3682.0,SDF,4014.0,,0,73W,United States,United States
WN,4547.0,ATL,3682.0,SFO,3469.0,,0,73W,United States,United States
WN,4547.0,ATL,3682.0,SJU,2890.0,,0,73W,United States,Puerto Rico
WN,4547.0,ATL,3682.0,STL,3678.0,,0,73W 733,United States,United States
WN,4547.0,ATL,3682.0,TPA,3646.0,,0,73W  733 73C,United States,United States
